NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
EXT2	NA	null	null	0.22019787
MCM5	NA	null	null	0.22005033
GTF3A	NA	null	null	0.22002095
TRAF3IP2	NA	null	null	0.21998502
PCDHB3	NA	null	null	0.21992674
PGAP1	NA	null	null	0.21946381
PTGER2	NA	null	null	0.21937379
PACS1	NA	null	null	0.21936671
SMUG1	NA	null	null	0.21933682
ZNF329	NA	null	null	0.21919373
FRMD5	NA	null	null	0.21916336
DTD1	NA	null	null	0.21898626
IL1RL2	NA	null	null	0.2186987
TESK1	NA	null	null	0.21859394
YIPF3	NA	null	null	0.21852447
TUBGCP3	NA	null	null	0.21802975
SERPINB11	NA	null	null	0.2179032
MYO1A	NA	null	null	0.2179032
PSPN	NA	null	null	0.2179032
RPL10L	NA	null	null	0.2179032
DEFB4A	NA	null	null	0.2179032
FGF20	NA	null	null	0.2179032
KIR2DL2	NA	null	null	0.2179032
AKR1E2	NA	null	null	0.21780622
FAM185A	NA	null	null	0.21725987
FBXO39	NA	null	null	0.21713093
TXK	NA	null	null	0.21711421
C9orf47	NA	null	null	0.21682511
HIST1H2AL	NA	null	null	0.21670137
S100A7A	NA	null	null	0.21642174
PAFAH1B3	NA	null	null	0.21620984
DGAT1	NA	null	null	0.21599689
XYLT2	NA	null	null	0.21597564
TSKU	NA	null	null	0.21593182
ZNF891	NA	null	null	0.21562393
KLHL4	NA	null	null	0.2154659
VPS29	NA	null	null	0.21520391
PF4V1	NA	null	null	0.21517392
STRA13	NA	null	null	0.21511076
IFT122	NA	null	null	0.21493858
UBXN6	NA	null	null	0.21491973
FAM21A	NA	null	null	0.21484134
SH2B2	NA	null	null	0.214767
RPL14	NA	null	null	0.21474306
BRD1	NA	null	null	0.21453997
HAGHL	NA	null	null	0.21451457
PRR14	NA	null	null	0.21451035
LYPD3	NA	null	null	0.21443243
LOC105370708	NA	null	null	0.21436189
DGCR14	NA	null	null	0.21428135
ZADH2	NA	null	null	0.21423095
RPL35A	NA	null	null	0.21422496
U2AF2	NA	null	null	0.21417381
CYTH2	NA	null	null	0.21413995
ARMCX4	NA	null	null	0.21400625
LINS1	NA	null	null	0.21399267
RGL2	NA	null	null	0.21333735
C3orf80	NA	null	null	0.21327925
PFDN4	NA	null	null	0.21320283
LPP	NA	null	null	0.21304716
CSRNP2	NA	null	null	0.21293879
ZDHHC18	NA	null	null	0.21290651
CCNB1	NA	null	null	0.21286362
IKBKG	NA	null	null	0.2127652
MDP1	NA	null	null	0.21266684
ZNF17	NA	null	null	0.21262997
DUSP10	NA	null	null	0.21244511
MTRNR2L1	NA	null	null	0.2123981
PPP2R2D	NA	null	null	0.21227686
E2F5	NA	null	null	0.21210675
DHH	NA	null	null	0.2119609
ERO1A	NA	null	null	0.21183781
PDS5B	NA	null	null	0.2118299
THSD7B	NA	null	null	0.21161692
SPATA6L	NA	null	null	0.21141626
RPS6KA3	NA	null	null	0.21136336
FNDC7	NA	null	null	0.21132487
H2AFB1	NA	null	null	0.21132487
HBM	NA	null	null	0.21132487
OR4C12	NA	null	null	0.21132487
HARS	NA	null	null	0.21129352
TMEM67	NA	null	null	0.2112204
EFNB1	NA	null	null	0.21117206
IGSF22	NA	null	null	0.21108815
PPIL6	NA	null	null	0.21100426
CDRT1	NA	null	null	0.21088631
STC2	NA	null	null	0.21061558
MRPL14	NA	null	null	0.21034852
AMER1	NA	null	null	0.2102946
GRAMD1A	NA	null	null	0.21017024
CARD10	NA	null	null	0.20982234
MYC	NA	null	null	0.20977053
STX1A	NA	null	null	0.20959567
TXNRD3	NA	null	null	0.20957792
SHF	NA	null	null	0.20939338
SOAT1	NA	null	null	0.2093468
LRPAP1	NA	null	null	0.20926814
CEP170	NA	null	null	0.20923369
ZP3	NA	null	null	0.20921613
ECH1	NA	null	null	0.20921308
KDM5D	NA	null	null	0.20908703
FAM231B	NA	null	null	0.2088492
FAM3C	NA	null	null	0.20877965
USP24	NA	null	null	0.20877092
LOC105372109	NA	null	null	0.2087503
GPATCH2L	NA	null	null	0.20849514
KCTD11	NA	null	null	0.20841333
P4HA3	NA	null	null	0.20829166
C5orf67	NA	null	null	0.20824547
RDX	NA	null	null	0.20820487
C11orf87	NA	null	null	0.20813634
TRERF1	NA	null	null	0.20802878
SMARCA2	NA	null	null	0.20790213
OSTN	NA	null	null	0.20788735
PRTFDC1	NA	null	null	0.2078225
EDEM2	NA	null	null	0.20775126
CEP89	NA	null	null	0.20772111
CCS	NA	null	null	0.20767495
TSEN2	NA	null	null	0.20723574
THOC5	NA	null	null	0.20707875
KIFC3	NA	null	null	0.20701672
C11orf49	NA	null	null	0.2068195
ASB11	NA	null	null	0.20681249
ARHGAP10	NA	null	null	0.20670645
KIAA0825	NA	null	null	0.2065589
CASP8	NA	null	null	0.20629418
DPYS	NA	null	null	0.20627332
VCPKMT	NA	null	null	0.20620434
PGS1	NA	null	null	0.20600161
AGBL3	NA	null	null	0.20596425
TSPYL1	NA	null	null	0.20595434
TAF6	NA	null	null	0.2059096
ETNK2	NA	null	null	0.20584929
OR52N4	NA	null	null	0.20582785
ZNF581	NA	null	null	0.20581685
PARP9	NA	null	null	0.2054571
BNIP3L	NA	null	null	0.2054197
NKAP	NA	null	null	0.20532668
TSPEAR	NA	null	null	0.2052638
JMY	NA	null	null	0.20504169
DGKG	NA	null	null	0.2050026
FCHO1	NA	null	null	0.20490018
DCT	NA	null	null	0.20489201
PCNA	NA	null	null	0.20468251
LOC105372204	NA	null	null	0.20450126
GFI1	NA	null	null	0.20450126
CLEC4C	NA	null	null	0.20450126
ZDHHC19	NA	null	null	0.20450126
PDIA2	NA	null	null	0.20450126
ATP5L2	NA	null	null	0.20450126
UCN	NA	null	null	0.20450126
CSAG3	NA	null	null	0.20450126
DEFA1B	NA	null	null	0.20450126
TEX19	NA	null	null	0.20450126
YRDC	NA	null	null	0.20433731
LOC283710	NA	null	null	0.20429212
LY6K	NA	null	null	0.20428592
SPATA20	NA	null	null	0.20427988
CTU1	NA	null	null	0.20426323
LOC102723899	NA	null	null	0.20425837
CHKB	NA	null	null	0.20421985
NSMCE1	NA	null	null	0.20414197
RIMBP2	NA	null	null	0.20412582
STAP2	NA	null	null	0.20412329
MLYCD	NA	null	null	0.20372207
EPDR1	NA	null	null	0.2036421
RHBDF1	NA	null	null	0.20357828
GLIPR1	NA	null	null	0.20318325
IKBKE	NA	null	null	0.20292081
TUBGCP6	NA	null	null	0.20291829
PRR13	NA	null	null	0.20282122
ETF1	NA	null	null	0.20276168
SPIN2B	NA	null	null	0.20275098
MRPL22	NA	null	null	0.2026603
HEY2	NA	null	null	0.20263837
P2RX6	NA	null	null	0.20258982
KAT2B	NA	null	null	0.20251936
MFSD2B	NA	null	null	0.20199886
RFX5	NA	null	null	0.20199
TMEM178A	NA	null	null	0.20198977
TMED7-TICAM2	NA	null	null	0.20183694
MDFIC	NA	null	null	0.2016975
REV1	NA	null	null	0.20156361
PLEK	NA	null	null	0.20151967
SHISA3	NA	null	null	0.20150903
SLC10A1	NA	null	null	0.20148498
ITPR1	NA	null	null	0.20143826
PWWP2A	NA	null	null	0.20135404
LGALS8	NA	null	null	0.20130417
PPIL3	NA	null	null	0.20130242
F2RL2	NA	null	null	0.20126809
DDX24	NA	null	null	0.20123948
EIF1AD	NA	null	null	0.20111035
TRIP13	NA	null	null	0.20108268
CCNE2	NA	null	null	0.20106912
ZNF616	NA	null	null	0.20089382
DYDC1	NA	null	null	0.20085591
KLHL10	NA	null	null	0.2008559
PXMP4	NA	null	null	0.20080814
TAF11	NA	null	null	0.20073353
LOC105370579	NA	null	null	0.20019542
PLEKHA5	NA	null	null	0.20006935
KY	NA	null	null	0.2
DNAJB2	NA	null	null	0.19966216
ARHGEF4	NA	null	null	0.19964547
TLR3	NA	null	null	0.1995952
RAET1L	NA	null	null	0.19941725
CPSF3	NA	null	null	0.19936092
IMPA1	NA	null	null	0.19924636
KANSL1L	NA	null	null	0.1990225
TNRC6C	NA	null	null	0.19896132
CDH16	NA	null	null	0.19895405
ABHD1	NA	null	null	0.1989201
EXOSC9	NA	null	null	0.19877665
FOXP1	NA	null	null	0.19872874
IDH3G	NA	null	null	0.19859749
GSTA4	NA	null	null	0.19853792
RPL4	NA	null	null	0.19847319
ZFAND4	NA	null	null	0.19845988
TNS3	NA	null	null	0.1984093
ARHGAP32	NA	null	null	0.19835521
TWISTNB	NA	null	null	0.19831394
AGPS	NA	null	null	0.19818012
CLCN6	NA	null	null	0.19806209
ZNF384	NA	null	null	0.19801232
GJA10	NA	null	null	0.19789983
KLK7	NA	null	null	0.19774249
VSIG1	NA	null	null	0.19742464
SLC35D3	NA	null	null	0.19741839
C11orf86	NA	null	null	0.19741839
AKAP14	NA	null	null	0.19741839
LOC105378979	NA	null	null	0.19741839
TAS2R30	NA	null	null	0.19741839
MYL1	NA	null	null	0.19741839
CTDSPL	NA	null	null	0.19739836
GTPBP1	NA	null	null	0.19736972
SNTG1	NA	null	null	0.19721857
INTS1	NA	null	null	0.19719736
LY6G5B	NA	null	null	0.19717239
FSTL4	NA	null	null	0.19709775
HERC2	NA	null	null	0.19673043
XPC	NA	null	null	0.19667858
NCOA5	NA	null	null	0.19667675
ANKRD23	NA	null	null	0.19666947
RSPO3	NA	null	null	0.19659403
Mar-09	NA	null	null	0.19654089
CHAC1	NA	null	null	0.19639978
CLCN5	NA	null	null	0.19563264
GRIK5	NA	null	null	0.19555874
C12orf10	NA	null	null	0.19527636
EID1	NA	null	null	0.19521628
PTDSS2	NA	null	null	0.19515264
NAGPA	NA	null	null	0.19512588
COX5B	NA	null	null	0.19507651
AGAP5	NA	null	null	0.19498578
CSTF1	NA	null	null	0.19495595
ADAM30	NA	null	null	0.19480662
FAM83F	NA	null	null	0.19468506
RPP25L	NA	null	null	0.1946509
CHMP6	NA	null	null	0.19459358
ATP5G1	NA	null	null	0.19445054
ZSWIM8	NA	null	null	0.19436525
TRAPPC1	NA	null	null	0.19405268
C7orf73	NA	null	null	0.19397296
ANKRD6	NA	null	null	0.19384299
LSM2	NA	null	null	0.19364281
RBAK	NA	null	null	0.19360259
LOC100996747	NA	null	null	0.19357462
KLF13	NA	null	null	0.19345865
ZNF502	NA	null	null	0.19336884
RPL39	NA	null	null	0.19309369
ACVR1	NA	null	null	0.19307059
HTATIP2	NA	null	null	0.19283476
PPFIBP1	NA	null	null	0.19278912
LIME1	NA	null	null	0.19235177
PKN3	NA	null	null	0.19220488
LDAH	NA	null	null	0.19217324
ADRA1D	NA	null	null	0.19202627
IRAK1BP1	NA	null	null	0.1916527
POU6F1	NA	null	null	0.19163619
C6orf47	NA	null	null	0.19158718
JPH3	NA	null	null	0.19157805
IL23R	NA	null	null	0.19152075
ARHGAP26	NA	null	null	0.19151442
BTRC	NA	null	null	0.19149907
BCL7B	NA	null	null	0.1914853
TBC1D12	NA	null	null	0.19136752
HVCN1	NA	null	null	0.19125503
LOC102723722	NA	null	null	0.19097508
DAGLB	NA	null	null	0.19086912
HNRNPL	NA	null	null	0.1908476
MXD3	NA	null	null	0.19078879
TRIP6	NA	null	null	0.19063884
CXCL17	NA	null	null	0.19058909
ANAPC15	NA	null	null	0.19049826
RNF182	NA	null	null	0.19046263
RRAS2	NA	null	null	0.19033918
CEP19	NA	null	null	0.19023517
NDUFA6	NA	null	null	0.19022448
LOC107986876	NA	null	null	0.19006123
PHOSPHO1	NA	null	null	0.19006123
LOC101060024	NA	null	null	0.19006123
NARR	NA	null	null	0.19006123
DDI1	NA	null	null	0.19006123
SLC29A1	NA	null	null	0.18999882
MPDZ	NA	null	null	0.18988334
FAM47E-STBD1	NA	null	null	0.18972436
TSPAN15	NA	null	null	0.18971056
DPY19L1	NA	null	null	0.18968904
DENND1B	NA	null	null	0.18956882
CERS5	NA	null	null	0.18946682
MRPL33	NA	null	null	0.18943211
SEMA3G	NA	null	null	0.18942158
TMEM219	NA	null	null	0.18941912
B9D1	NA	null	null	0.18940566
BDP1	NA	null	null	0.189315
SPRYD7	NA	null	null	0.18929161
TANK	NA	null	null	0.18922435
C19orf57	NA	null	null	0.18911922
PRPS2	NA	null	null	0.18909484
SIGLEC10	NA	null	null	0.18889599
DYNC2H1	NA	null	null	0.18886109
PPP2R5B	NA	null	null	0.18869442
ITIH3	NA	null	null	0.18868878
HRCT1	NA	null	null	0.18866448
PTX3	NA	null	null	0.18858078
PRKAR2B	NA	null	null	0.18855098
KLHL23	NA	null	null	0.18849277
PRKAR1B	NA	null	null	0.1884453
PKP4	NA	null	null	0.18844043
MAGED4	NA	null	null	0.18839899
PHC3	NA	null	null	0.18824121
RNF34	NA	null	null	0.18818575
PDE6C	NA	null	null	0.18803957
MECP2	NA	null	null	0.18792666
BRWD3	NA	null	null	0.18787381
TMA16	NA	null	null	0.18768902
RALGPS2	NA	null	null	0.1876241
SUSD2	NA	null	null	0.18738148
PRDX4	NA	null	null	0.18726113
LETMD1	NA	null	null	0.18722546
NUDT19	NA	null	null	0.1871522
CLSPN	NA	null	null	0.18711486
POLR3K	NA	null	null	0.18706483
BOD1	NA	null	null	0.18702339
RABGGTB	NA	null	null	0.1868711
RCE1	NA	null	null	0.18677454
GATAD2B	NA	null	null	0.18669501
ARHGEF1	NA	null	null	0.18662582
UBE2B	NA	null	null	0.18662328
CYB5D2	NA	null	null	0.18657634
PCDHB15	NA	null	null	0.18657093
SLC5A6	NA	null	null	0.18656449
AK2	NA	null	null	0.18641505
RPAIN	NA	null	null	0.18618532
Sep-09	NA	null	null	0.18614247
PFKFB1	NA	null	null	0.18606
TBL1X	NA	null	null	0.18599804
BTN2A2	NA	null	null	0.18589237
TNNI2	NA	null	null	0.18569504
PPP6R1	NA	null	null	0.18550538
CNBD2	NA	null	null	0.18513393
RNF216	NA	null	null	0.18506834
SNX22	NA	null	null	0.18506461
HAPLN3	NA	null	null	0.18502703
ZYX	NA	null	null	0.1847848
NRBP1	NA	null	null	0.18475465
FAM25C	NA	null	null	0.1847296
TCF25	NA	null	null	0.18433721
COPRS	NA	null	null	0.18409868
MARCO	NA	null	null	0.18392436
QRICH2	NA	null	null	0.18384564
BCL2L11	NA	null	null	0.18382905
RSL1D1	NA	null	null	0.1838056
PHF14	NA	null	null	0.18371324
KDM4C	NA	null	null	0.18364102
PGLS	NA	null	null	0.1836193
EXO5	NA	null	null	0.18357815
S100G	NA	null	null	0.18350889
CCDC138	NA	null	null	0.18346825
CEP295	NA	null	null	0.18335253
GOPC	NA	null	null	0.18331653
B4GALT6	NA	null	null	0.1833161
PLA2G4E	NA	null	null	0.18324384
RGL3	NA	null	null	0.18321562
C10orf107	NA	null	null	0.18311757
BRIX1	NA	null	null	0.1830689
SPNS1	NA	null	null	0.18302706
EIF4E2	NA	null	null	0.18284196
TICAM2	NA	null	null	0.18282372
DNAJC27	NA	null	null	0.18279904
SLC16A13	NA	null	null	0.18254928
NEMP2	NA	null	null	0.18252397
RARA	NA	null	null	0.18251646
ICAM5	NA	null	null	0.18241349
KRT36	NA	null	null	0.18241349
RNF151	NA	null	null	0.18241349
DPF2	NA	null	null	0.18226099
BET1L	NA	null	null	0.18221912
LOC100131303	NA	null	null	0.18218046
KRT72	NA	null	null	0.18218046
FAXDC2	NA	null	null	0.18216386
ITPKB	NA	null	null	0.18211646
MAOA	NA	null	null	0.18207362
ZNF331	NA	null	null	0.18200295
GJA3	NA	null	null	0.18197428
ZFY	NA	null	null	0.1819708
RIN1	NA	null	null	0.18185513
CCDC107	NA	null	null	0.1818282
KIAA0907	NA	null	null	0.18182229
SERPINA12	NA	null	null	0.18162385
FBXO40	NA	null	null	0.18160017
DNAJB5	NA	null	null	0.18158434
ADCK2	NA	null	null	0.18148856
AVIL	NA	null	null	0.18142532
LIMS1	NA	null	null	0.18132915
ANKRD22	NA	null	null	0.18120904
SFN	NA	null	null	0.18109976
DTX4	NA	null	null	0.18106504
MRPS12	NA	null	null	0.18099223
SURF2	NA	null	null	0.18091007
FAM32A	NA	null	null	0.18077616
B3GNT4	NA	null	null	0.18068571
DCAF4L1	NA	null	null	0.18063046
C1orf204	NA	null	null	0.18061835
NKIRAS2	NA	null	null	0.1804834
NCOR2	NA	null	null	0.18037684
DNASE1L2	NA	null	null	0.18034941
EXOC3L4	NA	null	null	0.18029916
CSK	NA	null	null	0.18028465
RASAL3	NA	null	null	0.18024603
WRNIP1	NA	null	null	0.1801396
AIG1	NA	null	null	0.17994711
ZNF71	NA	null	null	0.17990683
TCTEX1D4	NA	null	null	0.1798479
PRR3	NA	null	null	0.17958161
UBL7	NA	null	null	0.17950186
TIGAR	NA	null	null	0.17943957
HIST3H2A	NA	null	null	0.17932051
HECTD3	NA	null	null	0.1792805
NOS3	NA	null	null	0.17926747
WDFY3	NA	null	null	0.17918724
USP21	NA	null	null	0.17911965
ST7L	NA	null	null	0.17896631
NR2C2	NA	null	null	0.17890054
NABP2	NA	null	null	0.17884019
DDX39B	NA	null	null	0.17872362
SUN1	NA	null	null	0.17855197
AKAP4	NA	null	null	0.17832026
POTEE	NA	null	null	0.17832026
AK1	NA	null	null	0.17830487
RSBN1	NA	null	null	0.17829147
SH3BP5	NA	null	null	0.17824408
VPS26B	NA	null	null	0.17792512
SMAD7	NA	null	null	0.17792155
KLHDC7B	NA	null	null	0.17790699
SEMA5B	NA	null	null	0.1778273
PELO	NA	null	null	0.17766213
FGF1	NA	null	null	0.1776293
RPL26L1	NA	null	null	0.1775254
CEP72	NA	null	null	0.17750666
MTPAP	NA	null	null	0.17749298
C12orf65	NA	null	null	0.17749183
SORBS3	NA	null	null	0.17745952
DDIT4L	NA	null	null	0.1773324
ABRA	NA	null	null	0.17727035
IL1R2	NA	null	null	0.17709334
STK11	NA	null	null	0.17705391
NOB1	NA	null	null	0.17696324
RAB33A	NA	null	null	0.1767942
CDH8	NA	null	null	0.17657755
VPS28	NA	null	null	0.17650254
FAM219A	NA	null	null	0.17645453
CHIT1	NA	null	null	0.1763942
GH1	NA	null	null	0.17614208
INTS2	NA	null	null	0.17612347
ZNF573	NA	null	null	0.17609033
POLR3G	NA	null	null	0.17606357
ACBD7	NA	null	null	0.17589459
GRINA	NA	null	null	0.17571503
AMDHD1	NA	null	null	0.17566662
RPL17	NA	null	null	0.17553787
DAND5	NA	null	null	0.17535545
ABLIM2	NA	null	null	0.17531863
PQLC1	NA	null	null	0.17519616
HOXD1	NA	null	null	0.1750249
ICAM4	NA	null	null	0.17490776
PGRMC2	NA	null	null	0.17487723
KBTBD6	NA	null	null	0.1748164
FAM118A	NA	null	null	0.17462465
HIST2H4B	NA	null	null	0.17457186
HSD3B2	NA	null	null	0.17445764
PCDHGB3	NA	null	null	0.17445764
OTUD7A	NA	null	null	0.17445764
LAIR2	NA	null	null	0.17445764
OVOS	NA	null	null	0.17445764
PGLYRP1	NA	null	null	0.17445764
IGSF23	NA	null	null	0.17445764
C2CD4C	NA	null	null	0.17445764
PLA2G2C	NA	null	null	0.17445764
LOC107983951	NA	null	null	0.17445764
CACUL1	NA	null	null	0.17401245
UIMC1	NA	null	null	0.17396395
CASP3	NA	null	null	0.17394316
FNBP1	NA	null	null	0.17383778
HOMER1	NA	null	null	0.1737793
ZCCHC18	NA	null	null	0.17373672
OBSL1	NA	null	null	0.17362608
ZNF354B	NA	null	null	0.17334549
XPR1	NA	null	null	0.17318307
MAML1	NA	null	null	0.17291743
CAPN12	NA	null	null	0.17291099
CACYBP	NA	null	null	0.17259791
PTPRZ1	NA	null	null	0.17248666
UBAP1L	NA	null	null	0.172458
ROCK2	NA	null	null	0.17210424
CDK2AP2	NA	null	null	0.17188284
KRT12	NA	null	null	0.17169818
LOC100996365	NA	null	null	0.17169818
GSTA3	NA	null	null	0.17166859
LOC107985971	NA	null	null	0.17147243
ZFP82	NA	null	null	0.17122748
FMNL2	NA	null	null	0.1710393
NCAPH2	NA	null	null	0.17091484
RNF2	NA	null	null	0.17075461
AIPL1	NA	null	null	0.17060365
ELOVL6	NA	null	null	0.17053998
PTCHD3	NA	null	null	0.17038953
ZBTB4	NA	null	null	0.17028703
MZT2A	NA	null	null	0.17027156
DPP3	NA	null	null	0.1700981
PITPNM1	NA	null	null	0.17002794
TIMM8A	NA	null	null	0.17000607
BRCA1	NA	null	null	0.16988575
ICA1L	NA	null	null	0.16987988
FAAP100	NA	null	null	0.1696245
P2RY2	NA	null	null	0.1695828
RSRC2	NA	null	null	0.16956548
NVL	NA	null	null	0.16956231
PDZD3	NA	null	null	0.16945167
AKT1	NA	null	null	0.1691718
ZBTB8OS	NA	null	null	0.16873996
LRR1	NA	null	null	0.16872576
ILDR2	NA	null	null	0.16853209
GOLGA6D	NA	null	null	0.16853209
TBKBP1	NA	null	null	0.16851929
LOC105376731	NA	null	null	0.16840686
PALM2	NA	null	null	0.16831405
SEZ6	NA	null	null	0.1681995
NBEAL1	NA	null	null	0.16819786
WDR89	NA	null	null	0.16817014
C1orf159	NA	null	null	0.1680343
RIMS4	NA	null	null	0.16793883
DDX5	NA	null	null	0.1678018
PRKCQ	NA	null	null	0.16776514
METAP1	NA	null	null	0.16772743
MXD4	NA	null	null	0.16767453
YWHAH	NA	null	null	0.16743241
TMEM8C	NA	null	null	0.16726716
DAXX	NA	null	null	0.16719902
FAM153A	NA	null	null	0.16712867
ADH5	NA	null	null	0.16706362
TP53I13	NA	null	null	0.16704443
SP6	NA	null	null	0.16686395
PDZRN3	NA	null	null	0.16682999
FAM132B	NA	null	null	0.16666666
SFT2D2	NA	null	null	0.16660577
PGPEP1	NA	null	null	0.16656286
DNAJC9	NA	null	null	0.16654253
SSTR5	NA	null	null	0.16641435
ANKRD18A	NA	null	null	0.16636093
RFESD	NA	null	null	0.16630043
G6PD	NA	null	null	0.16629697
OOEP	NA	null	null	0.16627096
COPE	NA	null	null	0.1662598
MED12L	NA	null	null	0.16620986
TRIM6-TRIM34	NA	null	null	0.16617465
NKX2-3	NA	null	null	0.16617465
TAL2	NA	null	null	0.16617465
CCR7	NA	null	null	0.16608275
TMEM222	NA	null	null	0.16605161
SPDYE5	NA	null	null	0.16604732
MARK3	NA	null	null	0.16583611
OR3A1	NA	null	null	0.16581424
SLC35C1	NA	null	null	0.16576779
NXPE3	NA	null	null	0.1656919
SMPD1	NA	null	null	0.165599
TRMT1	NA	null	null	0.16532585
H1FOO	NA	null	null	0.16527638
CYP2U1	NA	null	null	0.16517302
NRDE2	NA	null	null	0.16508096
AREG	NA	null	null	0.16505077
DMXL2	NA	null	null	0.16503887
ZBTB21	NA	null	null	0.16497758
RPL24	NA	null	null	0.16485694
DHX8	NA	null	null	0.1648563
SPDYE1	NA	null	null	0.16468018
SULT1A2	NA	null	null	0.16453518
KIR3DS1	NA	null	null	0.16451181
RASSF8	NA	null	null	0.16445711
ALDH1A2	NA	null	null	0.16443808
FRA10AC1	NA	null	null	0.16432756
GLG1	NA	null	null	0.16421223
ZNF316	NA	null	null	0.16412376
KMO	NA	null	null	0.1640893
SNX3	NA	null	null	0.16389816
HARS2	NA	null	null	0.16382019
WDR27	NA	null	null	0.16372085
MSH5	NA	null	null	0.16360602
ATPIF1	NA	null	null	0.16354056
DPH7	NA	null	null	0.16347006
SLC35G3	NA	null	null	0.16345568
CLIC3	NA	null	null	0.16333131
DIAPH3	NA	null	null	0.16299498
TBC1D7-LOC100130357	NA	null	null	0.16298229
SDR42E2	NA	null	null	0.16298105
CXorf56	NA	null	null	0.16295722
PLK1	NA	null	null	0.1628589
CENPJ	NA	null	null	0.16275483
LOC107986860	NA	null	null	0.1626282
SHROOM1	NA	null	null	0.16261716
CLOCK	NA	null	null	0.1625498
FBXW5	NA	null	null	0.16249593
SUGP1	NA	null	null	0.16249381
LIFR	NA	null	null	0.16246386
ENTPD7	NA	null	null	0.16237769
RIC1	NA	null	null	0.16234697
SNX15	NA	null	null	0.16228954
AP1M1	NA	null	null	0.16218507
TAF5	NA	null	null	0.16206536
POGZ	NA	null	null	0.16194458
ITM2B	NA	null	null	0.16194144
XIAP	NA	null	null	0.16193658
TTC7A	NA	null	null	0.16190086
FEM1A	NA	null	null	0.16185904
DIRC2	NA	null	null	0.16171646
XRRA1	NA	null	null	0.16169876
NR4A2	NA	null	null	0.1614207
ZNFX1	NA	null	null	0.16130313
TRMT61A	NA	null	null	0.16123763
ATAD2	NA	null	null	0.16120405
COMMD4	NA	null	null	0.1611709
PRPF3	NA	null	null	0.16111533
UBE4B	NA	null	null	0.16083606
OR4F21	NA	null	null	0.16075674
TGFBR1	NA	null	null	0.16046287
ANK1	NA	null	null	0.16028318
ZNF541	NA	null	null	0.1600449
UXS1	NA	null	null	0.16002965
SAAL1	NA	null	null	0.15995812
ZNF143	NA	null	null	0.15993734
BABAM1	NA	null	null	0.15982583
FLRT1	NA	null	null	0.159633
LOC107985559	NA	null	null	0.15956488
ERI1	NA	null	null	0.15947373
MAPK10	NA	null	null	0.15934472
CREB3	NA	null	null	0.15920605
PPIB	NA	null	null	0.15919603
EIF5A2	NA	null	null	0.15906343
SULT2B1	NA	null	null	0.1590582
C1QTNF6	NA	null	null	0.15898934
MBOAT7	NA	null	null	0.15853566
PDCD5	NA	null	null	0.15844794
NBPF26	NA	null	null	0.15821016
CLDN9	NA	null	null	0.15794691
IQCF1	NA	null	null	0.15794142
PHF12	NA	null	null	0.15789753
RC3H1	NA	null	null	0.15785813
ARRB2	NA	null	null	0.15780368
ALS2CL	NA	null	null	0.15763547
CIAPIN1	NA	null	null	0.15761966
USP39	NA	null	null	0.15758799
GALR1	NA	null	null	0.15754394
CRYGC	NA	null	null	0.15754394
METTL11B	NA	null	null	0.15754394
LOC107984833	NA	null	null	0.15754394
VSTM1	NA	null	null	0.15754394
A4GNT	NA	null	null	0.15754394
C11orf53	NA	null	null	0.15754394
TCTE3	NA	null	null	0.15754394
MRPL4	NA	null	null	0.15719017
DNAJC3	NA	null	null	0.15706857
BUB1B	NA	null	null	0.15705395
TYMS	NA	null	null	0.15700564
DTWD1	NA	null	null	0.15672803
CCDC73	NA	null	null	0.15664922
KRT73	NA	null	null	0.15663947
RSPH10B	NA	null	null	0.15648773
RBAK-RBAKDN	NA	null	null	0.15648773
PALM3	NA	null	null	0.1564186
FKBP2	NA	null	null	0.15607665
RANBP3	NA	null	null	0.15603311
RPUSD4	NA	null	null	0.15577334
RSPRY1	NA	null	null	0.1557564
KNSTRN	NA	null	null	0.15558143
PILRB	NA	null	null	0.1555648
MACF1	NA	null	null	0.15552601
ZDHHC13	NA	null	null	0.1555105
TSSC4	NA	null	null	0.15550643
SIRPB1	NA	null	null	0.15543683
A2ML1	NA	null	null	0.15539245
ZKSCAN2	NA	null	null	0.15535983
EXOSC2	NA	null	null	0.15521115
CSH2	NA	null	null	0.15517849
MEGF6	NA	null	null	0.15506974
PEX5L	NA	null	null	0.15503077
FASTKD3	NA	null	null	0.15473622
RBM25	NA	null	null	0.15470521
NPFF	NA	null	null	0.15461801
RFC5	NA	null	null	0.15458535
TPBGL	NA	null	null	0.15440197
SLC3A2	NA	null	null	0.15433253
ADRB1	NA	null	null	0.15433195
AKNA	NA	null	null	0.15430804
CBSL	NA	null	null	0.15429176
FOXO6	NA	null	null	0.15412086
LOC107985946	NA	null	null	0.15368931
GNB2	NA	null	null	0.15359616
SCN4A	NA	null	null	0.15335798
GAB1	NA	null	null	0.15326624
SBDS	NA	null	null	0.15319335
MYO7A	NA	null	null	0.15317096
SAMD5	NA	null	null	0.15308863
ENKUR	NA	null	null	0.15286978
HNRNPA3	NA	null	null	0.15285328
NHLRC3	NA	null	null	0.15276304
CD2BP2	NA	null	null	0.15275264
EIF3M	NA	null	null	0.15273651
PNPLA6	NA	null	null	0.15261517
WBSCR22	NA	null	null	0.15259583
DZIP1	NA	null	null	0.15254213
PPP2R2A	NA	null	null	0.15249097
