Gene ID,FK FPKM,HN FPKM,log2(HN/FK),Qvalue(FK-vs-HN),Pvalue(FK-vs-HN),Other Gene ID,Transcripts,Gene Type,Transcripts Number,Start,End,Chr,Strand +/-,Length,Max Length of Transcript,FK2 FPKM,FK4 FPKM,FK5 FPKM,FK6 FPKM,FK7 FPKM,HN1 FPKM,HN2 FPKM,HN3 FPKM,HN4 FPKM,HN5 FPKM
107987394,0.004,0.522,6.65328921479329,1.2763449393975e-25,4.753910817535539e-25,LOC107987394,"BGI_novel_T024323,XM_017030163.1",Known_gene,2,98475,118400,chr22_KI270734v1_random,-,19926,3228,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61
107987397,0.055999999999999994,3.938,6.1205635292008695,1.1133153881811396e-165,1.5200802740895595e-165,LOC107987397,XM_017030171.1,Known_gene,1,106833,109737,chrUn_KI270744v1,-,2905,2905,0.08,0.04,0.1,0.0,0.06,5.53,1.81,1.68,5.95,4.72
107987400,0.0,0.884,7.06073620297348,1.87319983639316e-17,8.42560478346817e-17,LOC107987400,XM_017030175.1,Known_gene,1,137984,139329,chrUn_KI270749v1,+,1346,1346,0.0,0.0,0.0,0.0,0.0,1.68,0.0,1.01,1.15,0.58
107987423,3.1919999999999997,0.376,-2.9191704706417503,3.34014505321761e-35,1.06505545588138e-34,LOC107987423,"BGI_novel_T014600,XM_017030236.1",Known_gene,2,377,18055,chr16_GL383556v1_alt,+,17679,1257,2.68,9.47,0.0,1.78,2.03,0.04,0.67,1.17,0.0,0.0
107987425,0.608,0.0,-7.9413246456835695,3.67812189961974e-28,1.3097472179470098e-27,LOC107987425,"XM_011547058.2,XM_011547051.2,XM_011547050.2,XM_006726280.1,XM_006726278.1",Known_gene,5,191078,197856,chr19_GL949746v1_alt,-,6779,2842,0.0,0.0,0.33,2.71,0.0,0.0,0.0,0.0,0.0,0.0
107987428,0.024,0.11,1.90277905823661,0.00020448417370156298,0.0015734301171924099,LOC107987428,XM_017030247.1,Known_gene,1,1330640,1333943,chr6_GL000251v2_alt,-,3304,3304,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.47,0.08,0.0
107987433,0.534,1.4040000000000001,1.39965588888206,1.4512002024159498e-20,6.026734056139999e-20,LOC107987433,XM_017030248.1,Known_gene,1,741761,745092,chr5_KI270897v1_alt,+,3332,3332,0.37,0.46,0.73,0.14,0.97,0.06,1.99,0.36,2.07,2.54
107987457,5.167999999999999,0.794,-2.6970175900701405,3.653279527282229e-121,6.033630615013529e-121,LOC107987457,XM_003403597.5,Known_gene,1,1977172,1981636,chr6_GL000256v2_alt,-,4465,2575,5.82,6.79,2.47,5.24,5.52,0.34,0.31,1.48,0.21,1.63
107987462,0.078,0.0,-4.38343389121224,0.00015431149258791202,0.00117723990237135,LOC107987462,"XM_017030298.1,XM_017030296.1,XM_017030299.1,XM_017030297.1",Known_gene,4,191848,198073,chr19_KI270938v1_alt,-,6226,2289,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0
107987484,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987484,XM_017030333.1,Known_gene,1,186926,189909,NW_015495300.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987485,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987485,XM_017030334.1,Known_gene,1,190232,193215,NW_015495300.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987486,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987486,XM_017030335.1,Known_gene,1,193538,196521,NW_015495300.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987487,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987487,XM_017030336.1,Known_gene,1,196844,199827,NW_015495300.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987488,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987488,XM_017030337.1,Known_gene,1,186926,189909,NW_015495301.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987489,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987489,XM_017030338.1,Known_gene,1,190232,193215,NW_015495301.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987490,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987490,XM_017030339.1,Known_gene,1,193538,196521,NW_015495301.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
107987491,0.004,0.1,4.50603965131887,8.57522782035917e-05,0.0006436649387052821,LOC107987491,XM_017030340.1,Known_gene,1,196844,199827,NW_015495301.1,+,2984,1941,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.11,0.2,0.07
10799,19.54,7.982,-1.1691000753496599,4.1760124223252e-59,1.0355466893058198e-58,RPP40,"XM_011514253.2,NM_001286133.1,NM_001286132.1,NM_006638.3",Known_gene,4,4993554,5004063,chr6,-,10510,1185,13.37,52.49,9.66,13.47,8.71,5.98,14.43,10.93,8.57,0.0
108,0.802,3.79,2.21281697665688,7.941751969575967e-137,1.2178535413510897e-136,ADCY2,"BGI_novel_T028291,BGI_novel_T028289,NM_020546.2,BGI_novel_T028290,XM_011513942.2",Known_gene,5,7394653,7830081,chr5,+,435429,6553,0.94,0.18,0.67,0.57,1.65,2.67,1.97,5.15,3.92,5.24
1080,0.066,7.894,7.3179546563224,0.0,0.0,CFTR,"BGI_novel_T033134,XM_011515753.1,XM_011515751.2,BGI_novel_T033132,BGI_novel_T033133,NM_000492.3,XM_011515754.2,BGI_novel_T033136,XM_017011699.1,BGI_novel_T033135",Known_gene,10,117478367,117732430,chr7,+,254064,7642,0.01,0.31,0.0,0.0,0.01,11.97,9.59,3.99,9.66,4.26
10809,10.68,55.598,2.54248727777972,0.0,0.0,STARD10,"BGI_novel_T007125,BGI_novel_T007126,BGI_novel_T007124,BGI_novel_T007127,NM_006645.2",Known_gene,5,72754729,72814239,chr11,-,59511,3236,4.52,31.46,6.95,9.78,0.69,42.75,60.27,59.47,67.4,48.1
10811,0.512,3.404,2.48861720499905,3.98296122983271e-46,1.1163356070537298e-45,NOXA1,"BGI_novel_T036568,NM_006647.1,BGI_novel_T036567,XM_011518160.1,XM_011518159.1,NM_001256067.1,BGI_novel_T036569,BGI_novel_T036566,XM_017014220.1,XM_011518158.2,BGI_novel_T036570,NM_001256068.1",Known_gene,12,137423375,137434406,chr9,+,11032,2611,0.03,0.14,1.87,0.22,0.3,5.08,2.07,2.42,3.06,4.39
10817,0.228,0.092,-1.37415607762423,0.00039581813464142,0.0030974837842397,FRS3,"XM_011514255.2,NM_006653.4,XM_011514254.2,XM_017010193.1",Known_gene,4,41770176,41779905,chr6,-,9730,3787,0.48,0.1,0.37,0.0,0.19,0.39,0.0,0.0,0.07,0.0
10838,4.898,2.086,-1.28157048515538,8.987044649516527e-114,1.5518996388929095e-113,ZNF275,"BGI_novel_T037653,NM_001080485.3",Known_gene,2,153334155,153360109,chrX,+,25955,6320,6.8,1.68,3.33,5.21,7.47,3.57,1.19,1.16,4.18,0.33
1084,0.032,1.294,5.370117163388421,8.610955030076068e-22,3.4668060389445295e-21,CEACAM3,"BGI_novel_T018533,NM_001277163.2,BGI_novel_T018532,NM_001815.4",Known_gene,4,41796590,41811553,chr19,+,14964,1251,0.0,0.0,0.16,0.0,0.0,1.6,0.07,0.0,0.0,4.8
10840,0.354,5.676,3.93881715895183,4.3611987684548484e-215,5.032886252783208e-215,ALDH1L1,"NM_001270365.1,NM_001270364.1,XM_017005614.1,BGI_novel_T025758,NM_012190.3,XM_011512355.1,XM_017005613.1,XM_006713481.2,BGI_novel_T025759",Known_gene,9,126103561,126181526,chr3,-,77966,3289,0.27,0.0,0.7,0.0,0.8,0.69,5.85,9.15,11.13,1.56
10842,0.0,0.9159999999999999,7.8024326540991,3.5213330100787e-26,1.2998666689950198e-25,PPP1R17,"NM_006658.4,XM_011515094.1,BGI_novel_T032154,NM_001145123.2",Known_gene,4,31687017,31708457,chr7,+,21441,2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
10846,0.878,0.54,-1.49278608057458,2.54193456661388e-35,8.094148032540809e-35,PDE10A,"XM_017010196.1,NM_001130690.2,XM_011535387.2,XM_011535393.2,XM_017010195.1,XM_011535388.2,BGI_novel_T031552,XM_017010197.1,NM_006661.3,XM_006715321.3,XM_017010194.1",Known_gene,11,165327287,165988121,chr6,-,660835,10319,1.79,0.08,1.14,0.05,1.33,0.65,1.51,0.0,0.07,0.47
10849,0.516,2.5380000000000003,2.19133779890987,6.01956097175137e-63,1.4527025322546198e-62,CD3EAP,"XM_017026181.1,NM_001297590.1,NM_012099.1,XM_017026180.1",Known_gene,4,45406129,45410766,chr19,+,4638,3428,0.65,0.0,1.05,0.38,0.5,2.74,2.67,3.74,2.59,0.95
10850,36.964,9.654,-1.9273393270059698,1.7309361564448295e-74,3.8232204262468195e-74,CCL27,NM_006664.3,Known_gene,1,34661883,34662692,chr9,-,810,459,5.85,158.66,2.79,14.41,3.11,2.13,1.52,42.86,1.25,0.51
10855,2.392,0.54,-2.14665037757017,1.0683020493691399e-80,2.25143300824053e-80,HPSE,"NM_001199830.1,BGI_novel_T027352,NM_001098540.2,NM_006665.5,NM_001166498.2",Known_gene,5,83292461,83335153,chr4,-,42693,4652,1.01,4.26,1.49,4.55,0.65,0.86,0.69,1.13,0.02,0.0
10858,0.198,1.484,2.16551807374322,6.248257205654169e-17,2.85496906277499e-16,CYP46A1,"XM_017020933.1,XM_005267274.4,BGI_novel_T011618,BGI_novel_T011619,NM_006668.1,XM_011536365.1,XM_011536364.1",Known_gene,7,99684262,99742497,chr14,+,58236,3579,0.22,0.0,0.44,0.0,0.33,0.1,0.0,2.65,0.96,3.71
10859,0.426,0.124,-2.31253294011658,2.54503495571375e-12,1.3538960605800199e-11,LILRB1,"XM_017026183.1,XM_017026192.1,NM_001278398.2,XM_017026189.1,XM_017026182.1,XM_017026186.1,XM_017026184.1,XM_011526336.2,NM_001081637.2,XM_017026191.1,NM_006669.6,XM_017026187.1,BGI_novel_T019152,BGI_novel_T019154,XM_017026185.1,XM_011526332.2,XM_017026190.1,XM_017026188.1,NM_001278399.2,XM_011526338.2,XM_011526335.2,NM_001081638.3,BGI_novel_T019151,XM_011526331.2,BGI_novel_T019153,NM_001081639.3",Known_gene,26,54616930,54637925,chr19,+,20996,3688,0.21,0.0,1.15,0.19,0.58,0.0,0.0,0.0,0.46,0.16
10863,5.7860000000000005,1.906,-1.9960622910382801,5.983778229952028e-104,1.0893377083064496e-103,ADAM28,"NM_014265.5,XM_011544371.2,XM_006716274.1,BGI_novel_T033825,XM_011544369.2,XM_011544367.2,XM_017012976.1,NM_021777.4,BGI_novel_T033824,XM_017012974.1,XM_005273382.1,XM_006716273.3,XM_005273380.3,XM_011544370.2,XM_011544368.2,NM_001304351.1,BGI_novel_T033823,XM_017012975.1",Known_gene,18,24294040,24359018,chr8,+,64979,7052,12.09,0.02,4.54,4.8,7.48,0.17,2.29,0.0,1.8,5.27
10864,0.02,0.35,4.28047995090374,8.02582688464239e-11,4.5217316345277597e-10,SLC22A7,"NM_006672.3,XM_006714970.3,BGI_novel_T030470,XM_011514259.1,XM_011514261.2,XM_011514262.2,XM_017010200.1,XM_011514263.2,NM_153320.2,XM_017010199.1,BGI_novel_T030469,XM_011514257.2,XM_011514256.2,XM_006714971.3,XM_017010201.1,XM_017010198.1",Known_gene,16,43295694,43305538,chr6,+,9845,2745,0.0,0.0,0.0,0.1,0.0,0.89,0.0,0.86,0.0,0.0
10869,2.52,8.146,1.65938603633293,8.846425399537666e-176,1.1618247980909796e-175,USP19,"XM_017005635.1,XM_017005615.1,XM_006712950.2,XM_017005629.1,BGI_novel_T025006,XM_006712953.1,XM_006712951.2,XM_006712952.2,NM_001199161.1,XM_006712946.2,XM_017005620.1,NM_006677.2,XM_005264826.2,XM_017005623.1,XM_017005622.1,BGI_novel_T025004,XM_017005627.1,XM_017005618.1,XM_017005617.1,BGI_novel_T025002,XM_017005626.1,XM_017005624.1,XM_017005628.1,XM_017005625.1,BGI_novel_T025003,XM_017005616.1,NM_001199160.1,XM_005264827.2,XM_006712949.2,XM_005264823.2,XM_017005630.1,XM_005264831.2,BGI_novel_T025005,XM_017005621.1,XM_005264830.2,NM_001199162.1,XM_005264829.2,XM_006712947.2,XM_017005633.1,XM_017005631.1,XM_017005619.1,XM_006712948.2,XM_005264824.2,XM_017005634.1,XM_005264825.2,XM_017005632.1",Known_gene,46,49108046,49120938,chr3,-,12893,5227,2.95,0.63,4.06,1.57,3.39,15.33,12.68,4.32,6.13,2.27
1087,0.294,1.4680000000000002,2.23793425593765,5.393317131161309e-28,1.92634221806728e-27,CEACAM7,"NM_006890.4,NM_001291485.1",Known_gene,2,41673307,41688277,chr19,-,14971,2399,0.24,0.0,0.8,0.0,0.43,0.11,0.0,2.42,4.81,0.0
10870,27.958000000000002,5.662000000000001,-2.55858064876166,1.2177587490394396e-111,2.1247836675046493e-111,HCST,"XM_017026193.1,BGI_novel_T018308,NM_014266.3,NM_001007469.1",Known_gene,4,35900856,35904271,chr19,+,3416,744,11.76,38.57,26.24,53.94,9.28,4.44,8.27,5.67,4.09,5.84
10871,3.8739999999999997,1.208,-2.3082346846785198,1.3650139519638799e-50,3.6635528795501395e-50,CD300C,"XM_017024034.1,NM_006678.4,XM_017024033.1",Known_gene,3,74534359,74546171,chr17,-,11813,1588,3.35,0.0,7.96,6.31,1.75,0.0,0.0,0.21,0.8,5.03
10874,32.864000000000004,5.314,-2.40027630528898,3.395460568285249e-158,4.795057945613859e-158,NMU,"NM_001292045.1,XM_011534367.2,NM_001292046.1,XM_011534368.2,NM_006681.3",Known_gene,5,55595229,55636298,chr4,-,41070,906,2.58,153.25,0.63,7.28,0.58,5.65,0.0,9.79,10.66,0.47
10875,57.576,12.562000000000001,-2.21928143874921,0.0,0.0,FGL2,NM_006682.2,Known_gene,1,77193371,77199833,chr7,-,6463,4268,131.78,21.9,39.26,39.44,55.5,2.26,34.44,6.62,10.4,9.09
10877,0.0,0.14,5.443317957257559,1.88882113499217e-07,1.23888323543068e-06,CFHR4,"NM_001201551.1,XM_017000112.1,BGI_novel_T003501,XM_017000113.1,XM_006711129.3,BGI_novel_T003500,XM_017000110.1,NM_001201550.2,NM_006684.4,XM_017000114.1,XM_017000111.1",Known_gene,11,196888014,196918911,chr1,+,30898,2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.05,0.0
1088,0.02,0.36200000000000004,4.6278906103464,4.79103612275643e-19,2.06773731267047e-18,CEACAM8,"NM_001816.3,BGI_novel_T018583,XM_011526342.1,XM_011526341.1,XM_017026198.1,XM_017026196.1,XM_011526340.2,XM_017026197.1,XM_017026195.1,BGI_novel_T018584,BGI_novel_T018582,XM_017026194.1,BGI_novel_T018585",Known_gene,13,42578826,42595016,chr19,-,16191,4112,0.03,0.0,0.0,0.0,0.07,0.33,0.0,1.43,0.05,0.0
10885,6.416,12.936,1.01914495267817,5.397834211100699e-124,8.778755546005368e-124,WDR3,"BGI_novel_T002416,BGI_novel_T002415,NM_006784.2",Known_gene,3,117929749,117960814,chr1,+,31066,4407,8.87,6.6,4.77,2.67,9.17,9.1,13.91,18.51,7.36,15.8
10886,0.56,0.008,-6.13420528490347,7.8829640736764695e-19,3.4233070023049497e-18,NPFFR2,"NM_001144756.1,NM_004885.2,XM_011531554.2,NM_053036.2",Known_gene,4,72031804,72148201,chr4,+,116398,2056,2.49,0.0,0.27,0.0,0.04,0.0,0.04,0.0,0.0,0.0
1089,1.9780000000000002,0.004,-7.24332700728359,4.7219254098167e-36,1.48978001801792e-35,CEACAM4,"XM_017026209.1,BGI_novel_T018530,XM_017026207.1,XM_011526348.2,XM_006722977.3,XM_011526349.2,XM_017026208.1,XM_017026202.1,XM_017026211.1,XM_011526343.1,XM_017026205.1,NM_001817.3,BGI_novel_T018527,XM_011526352.1,BGI_novel_T018528,XM_017026210.1,XM_017026212.1,XM_011526350.2,XM_011526354.1,BGI_novel_T018526,XM_017026206.1,XM_017026199.1,XM_017026213.1,BGI_novel_T018529,XM_017026204.1,XM_017026203.1,XM_017026201.1,XM_011526357.2,XM_011526345.2,XM_017026200.1",Known_gene,30,41616986,41627087,chr19,-,10102,3464,0.72,0.0,1.14,5.86,2.17,0.0,0.0,0.0,0.02,0.0
10891,0.722,21.99,4.90784968533002,0.0,0.0,PPARGC1A,"XM_017007664.1,XM_011513768.1,NM_013261.3,BGI_novel_T026835,XM_005248132.1,XM_005248131.4,XM_011513770.2,XM_011513771.1,XM_011513767.2,XM_011513769.2,BGI_novel_T026837,XM_011513766.1,XM_005248134.4,XM_011513765.2,BGI_novel_T026836",Known_gene,15,23792021,24472975,chr4,-,680955,8530,0.84,0.08,1.12,0.72,0.85,23.57,12.65,33.97,18.16,21.6
10894,86.78,9.662,-3.2391457628951903,0.0,0.0,LYVE1,"BGI_novel_T006182,NM_006691.3",Known_gene,2,10557866,10568818,chr11,-,10953,2500,73.39,12.2,77.08,113.25,157.98,1.92,33.1,0.34,2.14,10.81
10898,5.276,2.102,-1.13068612461548,7.816960827515719e-28,2.79888382601195e-27,CPSF4,"BGI_novel_T032887,XM_017011700.1,XM_017011701.1,XM_011515757.2,XM_011515755.2,XM_011515756.2,NM_001318161.1,BGI_novel_T032888,XM_017011703.1,NM_001318162.1,NM_001318160.1,XM_017011702.1,NM_001081559.2,NM_006693.3",Known_gene,14,99438920,99457377,chr7,+,18458,4078,4.22,12.84,5.08,2.39,1.85,3.3,0.36,1.61,2.05,3.19
109,11.06,1.0759999999999998,-3.2263270558543997,0.0,0.0,ADCY3,"BGI_novel_T019600,XM_011532493.1,XM_006711925.1,XM_017003187.1,XM_017003193.1,XM_011532496.1,XM_017003189.1,XM_011532494.1,XM_011532490.1,XM_017003190.1,BGI_novel_T019601,XM_011532489.1,XM_011532492.2,XM_011532491.1,NM_001320613.1,XM_017003186.1,XM_017003192.1,NM_004036.4,BGI_novel_T019598,XM_017003191.1,XM_017003188.1,BGI_novel_T019599",Known_gene,22,24819169,24920017,chr2,-,100849,5634,17.74,0.08,15.04,4.71,17.73,1.61,1.18,0.66,0.34,1.59
10900,0.066,0.008,-3.1748472694008196,0.0008808581934232381,0.0070342126022982,RUNDC3A,"NM_001144825.1,XM_017024036.1,NM_001144826.1,XM_017024035.1,XM_017024040.1,XM_017024038.1,XM_005256964.3,BGI_novel_T015727,BGI_novel_T015729,NM_006695.4,XM_017024037.1,XM_017024039.1,BGI_novel_T015726,BGI_novel_T015728",Known_gene,14,44308559,44318670,chr17,+,10112,2745,0.24,0.0,0.0,0.0,0.09,0.0,0.0,0.04,0.0,0.0
10903,5.03,1.8659999999999999,-1.5975221345352701,5.00654183217677e-75,1.1028182743830898e-74,MTMR11,"XM_006711137.1,BGI_novel_T002623,BGI_novel_T002622,NM_181873.3,XM_011509099.2,BGI_novel_T002621,NM_001145862.1",Known_gene,7,149928651,149936898,chr1,-,8248,3702,5.48,0.23,9.88,4.64,4.92,3.63,0.4,3.07,1.81,0.42
10907,15.466,6.867999999999999,-1.1064341133456899,1.7843000605033097e-52,4.693880587322679e-52,TXNL4A,"NM_006701.4,BGI_novel_T017358,BGI_novel_T017360,NM_001305563.1,BGI_novel_T017359,NM_001303471.2,NM_001305564.1,NM_001305557.1",Known_gene,8,79972867,80033935,chr18,-,61069,1666,9.52,36.18,4.79,21.03,5.81,6.89,8.43,3.96,5.17,9.89
10913,0.384,4.99,4.4840085098229805,1.5846480635179292e-242,1.6840847439445692e-242,EDAR,"XM_011510503.2,BGI_novel_T020612,XM_011510502.2,XM_006712204.1,BGI_novel_T020610,NM_022336.3,BGI_novel_T020611",Known_gene,7,108894471,108989372,chr2,-,94902,4375,0.04,1.11,0.12,0.04,0.61,6.43,9.41,5.69,2.58,0.84
10924,10.504000000000001,36.178000000000004,1.9183147249076498,0.0,0.0,SMPDL3A,"NM_001286138.1,XM_005266799.2,XM_005266801.2,XM_017010204.1,XM_005266797.4,XM_005266802.2,XM_017010203.1,XM_005266798.2,NM_006714.4,BGI_novel_T031094",Known_gene,10,122787180,122809720,chr6,+,22541,3360,11.26,12.42,11.12,5.72,12.0,45.11,46.7,33.97,25.89,29.22
10930,3.952,0.484,-2.94665461277933,4.6092686456135884e-153,6.645724317536198e-153,APOBEC2,"BGI_novel_T030388,NM_006789.3",Known_gene,2,41053201,41065030,chr6,+,11830,3981,2.58,3.85,1.5,0.26,11.57,0.21,0.61,0.56,0.54,0.5
10935,236.764,488.25800000000004,1.0005815379738099,0.0,0.0,PRDX3,"NM_006793.4,NM_001302272.1",Known_gene,2,119167699,119178865,chr10,-,11167,1627,234.93,257.93,113.0,342.8,235.16,426.2,449.68,473.63,333.35,758.43
10936,0.1,0.61,2.58004023276265,1.8806724873126602e-13,9.617776183017909e-13,GPR75,NM_006794.3,Known_gene,1,53852913,53860033,chr2,-,7121,2159,0.45,0.05,0.0,0.0,0.0,1.97,0.0,0.31,0.57,0.2
10939,9.568,35.518,1.7380298949991102,0.0,0.0,AFG3L2,"NM_006796.2,BGI_novel_T016858,XM_011525601.2",Known_gene,3,12328944,12377309,chr18,-,48366,3246,9.43,0.9,9.76,22.13,5.62,40.58,24.63,22.6,34.95,54.83
10941,0.0,0.13,5.31700582692885,5.35461182893331e-07,3.58262181414214e-06,UGT2A1,"BGI_novel_T027191,NM_006798.4,NM_001252275.2,NM_001252274.2,NM_001301239.1",Known_gene,5,69588417,69653249,chr4,-,64833,3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.23,0.0
10942,0.856,7.122000000000001,3.21957167602323,1.9741114600379098e-83,4.086926033874129e-83,PRSS21,"XM_017022875.1,XM_017022878.1,NM_144956.2,NM_144957.2,NM_001270452.1,XM_017022877.1,NM_006799.3,XM_017022876.1",Known_gene,8,2817163,2821722,chr16,+,4560,1294,0.0,2.94,0.8,0.0,0.54,1.78,6.08,3.79,11.92,12.04
10948,14.626,5.45,-1.5099322674918898,6.131669406890398e-192,7.638092469519267e-192,STARD3,"XM_017024041.1,NM_006804.3,XM_011524211.2,NM_001165937.1,XM_006721646.2,XM_011524213.1,XM_011524210.1,BGI_novel_T015544,NM_001165938.1",Known_gene,9,39637080,39664201,chr17,+,27122,2834,6.79,6.95,35.66,10.35,13.38,7.71,8.55,3.25,5.97,1.77
10950,21.201999999999998,47.286,1.08690056729242,6.279374614172957e-171,8.422817924930268e-171,BTG3,"XM_017028266.1,NM_001130914.1,XM_017028265.1,NM_006806.4,XM_011529441.1",Known_gene,5,17593650,17612950,chr21,-,19301,1699,36.56,9.34,15.29,20.68,24.14,80.49,50.14,31.41,35.63,38.76
10961,44.078,99.04,1.18582243127285,0.0,0.0,ERP29,"NM_006817.3,NM_001034025.1,BGI_novel_T009410,XM_017018720.1",Known_gene,4,112013340,112023220,chr12,+,9881,1472,45.3,23.64,84.86,19.92,46.67,102.58,51.27,114.7,137.93,88.72
10964,29.418000000000003,7.966,-2.29159326826898,0.0,0.0,IFI44L,"XM_011540539.2,XM_006710304.3,XM_005270391.3,XM_005270393.4,BGI_novel_T001999,NM_006820.3,XM_017000120.1,XM_005270392.4",Known_gene,8,78620382,78646145,chr1,+,25764,5923,58.23,18.32,26.84,24.21,19.49,2.51,13.87,7.29,7.42,8.74
10966,3.984,10.832,1.26004994211678,4.0894312547592594e-66,9.595670309349938e-66,RAB40B,"XM_017024043.1,BGI_novel_T016595,XM_005256334.4,XM_011523528.2,BGI_novel_T016597,NM_006822.2,BGI_novel_T016599,BGI_novel_T016596,XM_005256335.3,BGI_novel_T016598,XM_006722271.3,XM_017024042.1",Known_gene,12,82657067,82698722,chr17,-,41656,3455,4.1,1.48,4.67,5.45,4.22,12.7,9.04,6.03,16.86,9.53
10974,3893.9359999999997,542.7040000000001,-3.0940860358149505,0.0,0.0,ADIRF,NM_006829.2,Known_gene,1,86968431,86970909,chr10,+,2479,672,1560.05,2284.81,3312.26,9793.48,2519.08,713.15,603.44,487.77,460.62,448.54
10979,22.421999999999997,9.1,-1.2994165998565501,4.238484870030877e-263,4.260140690698048e-263,FERMT2,"XM_006720010.2,NM_006832.2,XM_006720009.2,NM_001134999.1,BGI_novel_T011035,XM_005267285.2,XM_006720008.2,NM_001135000.1",Known_gene,8,52857271,52951192,chr14,-,93922,3806,34.97,19.13,19.32,12.41,26.28,5.33,9.05,11.66,7.92,11.54
10990,2.136,0.39,-2.70108733099928,8.2643603986235385e-53,2.1671223910249794e-52,LILRB5,"XM_011526362.2,NM_006840.4,NM_001081442.2,BGI_novel_T019140,BGI_novel_T019139,NM_001304457.1,XM_011526359.2,XM_011526361.2,BGI_novel_T019138,XM_011526360.2,NM_001081443.2",Known_gene,11,54250405,54257308,chr19,-,6904,2492,1.03,0.0,7.39,0.65,1.61,0.0,0.0,0.95,1.0,0.0
10991,0.244,0.024,-3.2903244868207597,2.01345085091412e-09,1.20215370545801e-08,SLC38A3,"BGI_novel_T025052,BGI_novel_T025051,BGI_novel_T025050,BGI_novel_T025049,NM_006841.5,XM_006712954.2",Known_gene,6,50205246,50220979,chr3,+,15734,2652,0.56,0.0,0.56,0.0,0.1,0.0,0.0,0.0,0.12,0.0
10993,4.988,0.22399999999999998,-4.61307439605155,4.2146542481738296e-101,7.816113278250099e-101,SDS,"BGI_novel_T009471,NM_006843.2,BGI_novel_T009472",Known_gene,3,113392445,113403887,chr12,-,11443,1605,8.53,6.59,3.88,4.04,1.9,1.06,0.06,0.0,0.0,0.0
10999,1.59,4.584,1.41976540135405,9.076653875640929e-54,2.3557834841815096e-53,SLC27A4,"XM_017014222.1,NM_005094.3",Known_gene,2,128340517,128361470,chr9,+,20954,3196,0.71,0.51,4.57,0.98,1.18,6.62,3.33,3.66,9.31,0.0
11000,5.0680000000000005,1.416,-1.9331315848905,9.053535430990419e-81,1.9072963053710095e-80,SLC27A3,"NM_001317929.1,NM_024330.1",Known_gene,2,153775292,153780157,chr1,+,4866,2413,7.08,2.51,7.79,4.77,3.19,2.14,0.74,0.71,0.91,2.58
11001,0.182,0.022000000000000002,-3.52848422401552,9.83680452663727e-07,6.671858599845739e-06,SLC27A2,"NM_001159629.1,NM_003645.3,BGI_novel_T012284",Known_gene,3,50182196,50236392,chr15,+,54197,2391,0.3,0.28,0.33,0.0,0.0,0.0,0.0,0.11,0.0,0.0
11005,100.238,17.07,-2.3020191076412,0.0,0.0,SPINK5,"NM_001127699.1,BGI_novel_T029409,BGI_novel_T029407,NM_006846.3,XM_011537551.2,NM_001127698.1,BGI_novel_T029408",Known_gene,7,148063972,148137362,chr5,+,73391,3815,6.59,459.39,7.17,26.5,1.54,19.54,3.41,40.18,11.55,10.67
11006,1.17,0.11199999999999999,-2.6766506894580697,2.1458327197095e-25,8.0250695312573995e-25,LILRB4,"XM_017026216.1,NM_001278428.3,XM_017026215.1,BGI_novel_T019156,NM_001278430.3,BGI_novel_T019155,NM_001278426.3,NM_001278427.3,NM_001278429.3,XM_017026217.1",Known_gene,10,54662524,54670359,chr19,+,7836,3926,1.43,0.0,2.37,0.83,1.22,0.25,0.0,0.0,0.31,0.0
